TotalBudget,ExperienceRating,AmountPaid,BalanceAmount,projAgeYrs,logAnnualBudget,paymentRatio,deptActive,statusProjEnc,dept_Agriculture,dept_Education,dept_Energy,dept_Health,dept_Infrastructure,dept_Water & Sanitation,ptype_Bridge,ptype_Dam,ptype_Flyover,ptype_Grid Station,ptype_Hospital,ptype_Irrigation Canal,ptype_Road Construction,ptype_Rural Health Centre,ptype_School Building,ptype_Solar Plant,ptype_University Building,ptype_Water Treatment Plant,loc_Abbottabad,loc_Bahawalpur,loc_Dera Ghazi Khan,loc_Faisalabad,loc_Gujranwala,loc_Gwadar,loc_Hyderabad,loc_Islamabad,loc_Karachi,loc_Lahore,loc_Mardan,loc_Multan,loc_Peshawar,loc_Quetta,loc_Rawalpindi,loc_Sargodha,loc_Sialkot,loc_Sukkur,loc_Swat,loc_Turbat,CompanyName,CompanyEncoded,SimilarProjectCost
1019.89,3.05,698.44,321.45,8.39,4.8004,0.6848,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,M/S Tariq Builders,8,1885.895
3234.01,3.28,892.93,2341.08,10.07,5.7719,0.2761,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Giga Construction,13,2095.14
3770.56,3.85,3082.36,688.2,3.58,6.9596,0.8175,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1964.8500000000001
1919.03,1.53,1020.79,898.24,12.65,5.0219,0.5319,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1405.96
1249.42,4.81,603.63,645.8,8.87,4.9478,0.4831,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,918.48
3578.12,1.71,3226.82,351.3,9.55,5.9261,0.9018,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Techno Construction,14,3717.995
2779.82,1.69,2445.17,334.65,16.22,5.1439,0.8796,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Techno Construction,14,1660.79
4345.19,1.81,1888.89,2456.3,10.47,6.0283,0.4347,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,1974.12
5816.19,2.65,3991.73,1824.45,9.47,6.4203,0.6863,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Giga Construction,13,2445.29
1469.19,3.33,105.69,1363.5,11.91,4.8151,0.0719,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Frontier Works Organization,0,1715.61
1059.26,2.89,432.78,626.49,14.85,4.2673,0.4086,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1964.8500000000001
576.26,2.68,343.27,233.0,4.06,4.9554,0.5957,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Saif Group,10,1046.59
836.55,2.38,522.52,314.03,13.02,4.1628,0.6246,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Izhar Construction,5,1131.84
2619.77,1.57,1892.1,727.67,6.03,6.0741,0.7222,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Izhar Construction,5,3391.385
6162.96,1.72,6021.65,141.32,9.26,6.5006,0.9771,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Izhar Construction,5,3351.4049999999997
3013.55,2.43,2073.52,940.03,7.21,6.0354,0.6881,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,4092.39
3027.37,1.75,1974.43,1052.94,10.07,5.7059,0.6522,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SMS Infrastructure,12,1131.52
2378.73,4.12,1728.47,650.27,10.1,5.4618,0.7266,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FWO-CCECC JV,7,2378.73
8309.92,2.44,1680.42,6629.5,3.69,7.7196,0.2022,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Izhar Construction,5,3663.1549999999997
1641.38,4.88,281.48,1359.9,5.27,5.7413,0.1715,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,China State Construction,6,1411.68
3210.4,4.44,1016.71,2193.69,16.75,5.2558,0.3167,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1857.86
1391.22,4.56,108.97,1282.25,5.1,5.6087,0.0783,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,1895.95
1695.3,4.08,1597.99,97.31,10.06,5.127,0.9426,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,4812.1900000000005
6530.66,2.78,5438.09,1092.56,14.53,6.108,0.8327,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2873.96
1247.01,3.84,766.27,480.74,5.76,5.3776,0.6145,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1671.37
2678.37,3.46,1386.29,1292.08,3.29,6.7021,0.5176,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1398.1
3608.24,2.53,185.78,3422.45,9.26,5.9653,0.0515,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2872.125
885.05,2.16,718.16,166.89,12.15,4.2883,0.8114,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,2945.25
1706.13,2.09,1395.29,310.84,8.79,5.2684,0.8178,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1671.37
1397.26,4.69,1205.32,191.94,11.93,4.7632,0.8626,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1045.86
3541.54,2.75,2206.74,1334.79,5.75,6.4231,0.6231,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,3228.64
1403.85,3.06,789.16,614.69,15.53,4.5042,0.5621,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2057.1549999999997
1510.38,4.37,349.93,1160.45,5.88,5.5486,0.2317,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1259.59
1985.04,4.05,467.86,1517.18,3.53,6.3321,0.2357,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1876.675
3713.89,3.2,778.66,2935.23,8.1,6.128,0.2097,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Izhar Construction,5,1615.0700000000002
1885.04,4.36,1057.27,827.77,8.57,5.3934,0.5609,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,China State Construction,6,2363.88
5267.91,1.8,4153.98,1113.93,10.81,6.1889,0.7885,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1899.89
1542.12,4.51,204.42,1337.7,12.29,4.8321,0.1326,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,1737.955
2270.62,3.32,871.63,1399.0,10.78,5.3501,0.3839,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1806.63
4317.5,2.88,3398.76,918.75,15.99,5.5985,0.7872,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1464.0149999999999
3855.16,4.56,256.02,3599.13,9.85,5.9697,0.0664,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FWO-CCECC JV,7,4431.76
1932.68,3.4,227.37,1705.31,7.28,5.5815,0.1176,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1120.73
2545.23,4.33,1891.66,653.56,7.33,5.85,0.7432,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Frontier Works Organization,0,2128.58
900.98,2.44,249.95,651.03,13.98,4.1659,0.2774,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Frontier Works Organization,0,2610.05
943.33,1.96,458.27,485.06,5.27,5.1874,0.4858,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,1067.8
2598.42,3.59,346.57,2251.85,8.42,5.732,0.1334,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Izhar Construction,5,1672.3400000000001
2597.02,1.51,504.23,2092.79,9.11,5.6527,0.1942,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,2945.25
2664.83,4.26,1717.6,947.23,13.46,5.2882,0.6445,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2515.76
1159.66,5.0,616.98,542.68,13.21,4.4749,0.532,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1853.06
4369.66,5.0,1384.17,2985.5,10.58,6.0235,0.3168,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,4117.85
2545.91,3.4,1573.32,972.59,16.59,5.0334,0.618,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1243.475
10000.0,3.61,8003.04,1996.96,2.75,8.1987,0.8003,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,2342.55
10000.0,2.99,3052.03,6947.97,4.07,7.8067,0.3052,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,2421.12
6715.11,4.39,2231.15,4483.96,10.26,6.4839,0.3323,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Frontier Works Organization,0,2663.58
2321.41,3.34,1051.42,1269.99,3.47,6.5058,0.4529,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SMS Infrastructure,12,2800.45
516.51,1.85,52.01,464.5,4.69,4.7017,0.1007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Saif Group,10,1422.23
3545.06,4.78,2815.28,729.78,10.03,5.8677,0.7941,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1786.335
2208.61,2.19,549.04,1659.58,14.17,5.049,0.2486,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,783.73
914.42,2.77,615.88,298.55,16.03,4.0438,0.6735,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,2873.96
2037.18,3.3,728.95,1308.23,13.18,5.0406,0.3578,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Al-Shafi Construction,9,5600.39
1583.37,4.76,107.74,1475.63,5.4,5.6809,0.068,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Descon Engineering,3,2107.375
2126.46,1.75,1903.98,222.48,11.51,5.219,0.8954,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,2126.46
933.37,2.6,275.81,657.56,12.73,4.2948,0.2955,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,2517.66
2490.17,2.17,567.08,1923.09,8.52,5.6777,0.2277,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,3135.39
1282.89,3.37,850.81,432.07,3.13,6.0158,0.6632,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2111.57
4527.88,4.64,3623.38,904.5,9.38,6.1794,0.8002,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Giga Construction,13,1918.36
2709.98,3.75,2281.49,428.49,2.57,6.9608,0.8419,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FWO-CCECC JV,7,1972.335
959.32,2.52,202.09,757.22,5.23,5.2118,0.2107,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1820.505
1647.41,4.53,1427.31,220.1,14.18,4.7551,0.8664,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1285.085
1103.71,3.73,384.23,719.48,12.47,4.4831,0.3481,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1964.8500000000001
2988.03,2.61,1010.95,1977.09,9.13,5.7908,0.3383,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Frontier Works Organization,0,3049.63
6611.97,1.98,1736.73,4875.25,13.45,6.1977,0.2627,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frontier Works Organization,0,1918.36
5320.08,4.37,3617.07,1703.01,2.11,7.8326,0.6799,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,5320.08
596.76,3.75,195.31,401.45,16.31,3.5997,0.3273,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,3394.9
3804.59,3.52,1225.23,2579.37,3.13,7.1029,0.322,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Descon Engineering,3,1242.33
2214.85,4.02,837.22,1377.63,9.63,5.4381,0.378,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,National Logistics Cell,1,2094.59
1104.24,4.81,140.84,963.4,2.47,6.1027,0.1275,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,1673.625
1392.2,3.68,119.85,1272.35,7.18,5.2673,0.0861,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,2016.355
600.79,2.71,38.7,562.09,7.81,4.3428,0.0644,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M/S Tariq Builders,8,1672.3400000000001
2347.8,1.76,2069.79,278.0,15.54,5.0178,0.8816,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M/S Tariq Builders,8,1055.12
2728.89,2.91,1702.01,1026.87,12.51,5.3851,0.6237,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M/S Tariq Builders,8,1822.8899999999999
1175.89,3.09,1003.02,172.87,11.54,4.624,0.853,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1313.475
4069.15,3.76,280.43,3788.71,7.92,6.2418,0.0689,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Habib Construction,4,1964.8500000000001
878.06,3.14,266.67,611.4,6.54,4.8998,0.3037,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,955.26
1763.27,3.87,1073.64,689.63,9.8,5.1925,0.6089,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Techno Construction,14,2800.45
4961.43,1.55,337.8,4623.63,9.83,6.224,0.0681,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nespak,2,3156.035
1339.58,3.45,1020.15,319.42,11.56,4.7526,0.7615,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1339.58
7064.29,3.33,2212.47,4851.82,10.85,6.4786,0.3132,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FWO-CCECC JV,7,2731.875
618.28,1.65,512.96,105.31,8.78,4.2545,0.8297,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Zahir Khan & Brothers,11,2138.795
650.07,4.99,148.1,501.97,16.97,3.6456,0.2278,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Habib Construction,4,1118.6
1701.7,4.02,387.8,1313.9,8.24,5.3304,0.2279,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2151.28
2294.0,1.9,1763.58,530.42,12.52,5.2107,0.7688,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1530.82
1388.4,2.64,664.5,723.9,6.17,5.4162,0.4786,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,940.37
1512.71,4.08,1164.87,347.84,16.76,4.5027,0.7701,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M/S Tariq Builders,8,1512.71
10000.0,2.27,7660.75,2339.25,13.31,6.6218,0.7661,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,2016.355
1702.62,2.61,1242.51,460.11,9.63,5.175,0.7298,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Giga Construction,13,3717.995
4000.77,3.03,691.3,3309.46,9.49,6.044,0.1728,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zahir Khan & Brothers,11,1254.9450000000002
8015.59,4.12,1122.51,6893.08,7.68,6.9505,0.14,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nespak,2,2730.24
1201.4,2.64,594.14,607.26,7.97,5.0156,0.4945,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zahir Khan & Brothers,11,1013.23
367.41,3.46,184.57,182.84,11.08,3.5013,0.5024,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Izhar Construction,5,2508.915
2522.86,3.13,1618.22,904.64,5.37,6.1523,0.6414,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1464.0149999999999
1597.44,4.16,704.33,893.11,8.58,5.2267,0.4409,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,7286.65
3363.68,2.02,2403.93,959.75,9.64,5.8549,0.7147,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SMS Infrastructure,12,1055.12
9795.37,4.9,8317.95,1477.41,15.43,6.4534,0.8492,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Al-Shafi Construction,9,4431.76
1215.26,4.61,847.24,368.02,6.27,5.2669,0.6972,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1857.86
